GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
1382,177500,80,5,57.0,8923,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1998,1998,1,0,12,13,2,0.0,4,3,2,5,4,2,3,189.0,1,0.0,195.0,384.0,1,4,1,3,751,631,0,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1998.0,3,2.0,396.0,4,4,2,256,0,0,0,0,1,2,2009,9,4,1766.0,2.5,256,1998.0,-7157.0,1766.0,19.791549927154545,0.6387986103328477,2.868990249915947
1653,209000,60,2,65.0,8127,1,1,0,3,0,4,0,22,2,2,0,5,7,5,2003,2003,1,0,12,13,2,0.0,4,3,2,5,4,2,3,410.0,1,0.0,402.0,812.0,1,5,1,3,812,841,0,1.0,0.0,2,1,3,1,4,6,6,0,1,1,2003.0,2,2.0,628.0,4,4,2,0,45,0,0,0,1,3,2009,9,4,2465.0,3.5,45,2003.0,-5662.0,2465.0,30.330995447274518,0.7998031253845208,0.5537098560354374
2192,179500,75,5,60.0,8400,1,1,3,0,0,4,1,19,2,2,0,3,5,8,1939,1997,1,0,13,14,2,0.0,3,3,2,4,4,2,2,378.0,1,0.0,342.0,720.0,1,5,1,3,1052,720,420,0.0,0.0,2,1,4,1,4,8,6,1,5,5,1939.0,1,1.0,240.0,4,4,2,262,24,0,0,0,1,7,2008,9,4,2492.0,2.5,286,1968.0,-5908.0,2072.0,29.666666666666668,0.7142857142857143,3.404761904761905
1678,119900,90,5,65.0,10926,1,1,3,3,0,4,0,7,2,2,2,2,5,5,1959,1959,3,0,12,13,1,74.0,3,3,1,4,4,2,1,0.0,1,0.0,1678.0,1678.0,1,3,1,3,1678,0,0,0.0,0.0,2,0,6,2,3,10,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,0,0,0,1,8,2009,9,4,3356.0,2.0,0,1959.0,-7570.0,3356.0,30.71572396119348,0.5949112209408749,0.0
1929,226000,60,2,72.0,7050,1,1,3,3,0,4,0,22,2,2,0,5,7,5,2001,2001,1,0,12,13,2,0.0,4,3,2,5,4,2,3,738.0,1,0.0,319.0,1057.0,1,5,1,3,1057,872,0,1.0,0.0,2,1,3,1,4,7,6,1,4,1,2001.0,3,2.0,650.0,4,4,2,0,235,0,0,0,1,5,2007,9,4,2986.0,3.5,235,2001.0,-4064.0,2986.0,42.354609929078016,1.0212765957446808,3.3333333333333335
1456,184000,60,5,63.0,10928,1,1,3,3,0,4,0,8,6,2,0,5,7,5,2005,2005,1,0,12,13,2,0.0,4,3,2,5,5,2,1,0.0,1,0.0,728.0,728.0,1,5,1,3,728,728,0,0.0,0.0,2,1,3,1,4,8,6,1,5,1,2005.0,3,2.0,390.0,4,4,2,100,0,0,0,0,1,6,2009,9,4,2184.0,2.5,100,2005.0,-8744.0,2184.0,19.98535871156662,0.5765007320644217,0.9150805270863837
1040,127000,20,5,72.0,6897,1,1,0,3,0,0,0,20,2,2,0,2,5,8,1962,2010,1,0,6,6,2,0.0,3,4,1,4,4,2,2,659.0,1,0.0,381.0,1040.0,1,5,1,3,1040,0,0,1.0,0.0,1,1,3,1,3,6,6,0,1,5,1962.0,1,1.0,260.0,4,4,2,0,104,0,0,0,1,4,2010,9,4,2080.0,2.5,104,1986.0,-4817.0,2080.0,30.15803972741772,1.0439321444106133,1.5079019863708858
1686,207500,20,5,79.0,10240,1,1,3,3,0,4,0,15,2,2,0,2,6,6,1980,1980,1,0,9,9,1,157.0,3,4,1,5,4,2,1,625.0,2,1061.0,0.0,1686.0,1,3,1,3,1686,0,0,1.0,0.0,2,0,3,1,3,7,6,1,4,1,1980.0,1,2.0,612.0,4,4,2,384,131,0,0,0,1,5,2006,9,4,3372.0,3.0,515,1980.0,-6868.0,3372.0,32.9296875,0.771484375,5.029296875
1144,150000,20,5,73.0,8760,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1956,1956,1,0,13,14,1,164.0,4,3,1,4,4,2,2,856.0,1,0.0,313.0,1169.0,1,3,1,3,1144,0,0,1.0,0.0,1,0,3,1,3,6,6,0,1,1,1956.0,2,1.0,286.0,4,4,2,257,0,0,0,0,1,6,2009,9,4,2313.0,2.0,257,1956.0,-6447.0,2313.0,26.4041095890411,0.8333333333333334,2.9337899543378994
1200,119000,50,6,58.0,8155,1,1,3,3,0,4,0,10,2,2,0,0,5,7,1930,1950,1,0,13,14,2,0.0,3,3,1,5,4,2,1,0.0,1,0.0,780.0,780.0,1,4,1,0,780,420,0,0.0,0.0,1,0,4,1,3,7,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,96,0,0,1,7,2008,9,4,1980.0,1.0,96,1940.0,-6175.0,1980.0,24.27958307786634,0.7112201103617413,1.1771919068056407
1008,135000,20,5,109.0,9723,1,1,0,3,0,0,0,13,2,2,0,2,6,7,1963,1963,3,0,8,8,1,332.0,3,3,1,4,4,2,1,0.0,1,0.0,1008.0,1008.0,1,3,1,3,1008,0,0,0.0,0.0,1,0,2,1,3,5,6,0,1,1,1963.0,2,2.0,430.0,4,4,2,0,0,0,0,0,1,10,2006,9,4,2016.0,1.0,0,1963.0,-7707.0,2016.0,20.734341252699785,1.121053172889026,0.0
1092,75190,160,6,21.0,1890,1,1,3,3,0,4,0,11,2,2,3,5,4,3,1976,1976,1,0,5,5,2,0.0,3,3,1,4,4,2,1,0.0,1,0.0,546.0,546.0,1,5,1,3,546,546,0,0.0,0.0,1,1,3,1,3,6,6,0,1,1,1976.0,1,1.0,286.0,4,4,2,0,0,0,0,0,3,4,2007,0,4,1638.0,1.5,0,1976.0,-252.0,1638.0,86.66666666666667,1.1111111111111112,0.0
864,124500,20,5,70.0,8120,1,1,3,3,0,4,0,13,2,2,0,2,4,7,1970,1970,1,0,8,8,2,0.0,3,4,1,4,4,2,2,191.0,1,0.0,673.0,864.0,1,5,1,3,864,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,5,1994.0,1,2.0,463.0,4,4,2,0,0,0,0,0,1,7,2009,9,4,1728.0,1.0,0,1970.0,-6392.0,1728.0,21.2807881773399,0.8620689655172413,0.0
1092,83500,160,6,21.0,1974,1,1,3,3,0,4,0,11,2,2,4,5,4,5,1973,1973,1,0,5,5,2,0.0,3,3,1,4,4,2,1,334.0,1,0.0,212.0,546.0,1,3,1,3,546,546,0,0.0,0.0,1,1,3,1,3,6,6,0,1,1,1973.0,2,1.0,286.0,4,4,2,120,96,0,0,0,1,5,2010,9,4,1638.0,1.5,216,1973.0,-336.0,1638.0,82.97872340425532,1.0638297872340425,10.94224924012158
768,129500,85,5,54.0,7244,1,1,3,3,0,4,0,12,2,2,0,6,5,7,1970,1970,1,0,12,13,2,0.0,3,4,1,5,4,4,2,619.0,1,0.0,149.0,768.0,1,5,1,3,768,0,0,1.0,0.0,1,0,2,1,3,5,6,0,1,5,1987.0,1,2.0,624.0,4,4,2,104,0,0,0,0,1,4,2007,9,4,1536.0,2.0,104,1970.0,-5708.0,1536.0,21.20375483158476,0.7454445057979017,1.4356709000552181
1405,171750,120,5,92.0,3136,1,1,0,3,0,0,0,17,2,2,4,2,7,5,2003,2003,1,0,12,15,3,163.0,4,3,2,5,4,2,1,0.0,1,0.0,1405.0,1405.0,1,5,1,3,1405,0,0,0.0,0.0,2,0,2,1,4,6,6,1,5,1,2003.0,2,2.0,478.0,4,4,2,148,36,0,0,0,1,3,2006,9,4,2810.0,2.0,184,2003.0,-326.0,2810.0,89.6045918367347,2.933673469387755,5.86734693877551
1047,100000,30,6,60.0,10800,1,0,3,3,0,4,0,18,2,2,0,2,4,7,1885,1995,4,0,12,13,2,0.0,3,3,0,3,4,2,1,0.0,1,0.0,641.0,641.0,1,4,1,3,1047,0,0,0.0,0.0,1,0,2,1,3,6,6,0,1,5,1954.0,1,1.0,273.0,3,3,0,0,0,0,0,0,1,8,2007,9,4,1688.0,1.0,0,1940.0,-9112.0,1688.0,15.62962962962963,0.5555555555555556,0.0
1568,143000,20,5,80.0,9600,1,1,3,3,0,4,0,13,2,2,0,2,5,5,1967,1967,3,0,6,6,2,0.0,3,3,1,4,4,2,1,0.0,1,0.0,1568.0,1568.0,1,3,1,3,1568,0,0,0.0,0.0,1,1,3,1,3,7,6,0,1,1,1967.0,1,2.0,440.0,4,4,2,160,40,0,0,0,1,3,2009,0,4,3136.0,1.5,200,1967.0,-6464.0,3136.0,32.666666666666664,0.8333333333333334,2.083333333333333
1124,93000,20,5,77.0,8335,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,0,13,14,2,0.0,3,3,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1,4,1,3,1124,0,0,0.0,0.0,1,0,3,1,3,5,3,1,5,6,0.0,0,0.0,0.0,1,1,0,0,36,190,0,0,1,4,2006,9,4,1124.0,1.0,226,1954.0,-7211.0,1124.0,13.485302939412117,0.9238152369526095,2.7114577084583082
1092,76000,160,6,21.0,1476,1,1,3,3,0,4,0,11,2,2,3,5,4,7,1970,1970,1,0,5,5,2,0.0,3,3,1,4,4,2,3,176.0,1,0.0,370.0,546.0,1,5,1,3,546,546,0,0.0,0.0,1,1,3,1,3,5,6,0,1,6,0.0,0,0.0,0.0,1,1,2,200,26,0,0,0,1,3,2010,9,4,1638.0,1.5,226,1970.0,162.0,1638.0,110.97560975609757,1.4227642276422763,15.311653116531165
864,128500,20,5,120.0,9560,1,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,0,8,8,2,0.0,3,4,1,4,4,3,3,360.0,1,0.0,504.0,864.0,1,5,1,3,864,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,1,1972.0,2,1.0,288.0,4,4,2,0,0,0,0,0,1,6,2006,9,4,1728.0,1.0,0,1972.0,-7832.0,1728.0,18.075313807531384,1.2552301255230125,0.0
1363,164900,20,5,75.0,14559,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1951,2000,3,0,13,14,0,70.0,4,3,1,4,4,2,1,650.0,3,180.0,178.0,1008.0,1,5,1,3,1363,0,0,1.0,0.0,1,0,2,1,3,6,2,2,4,4,1951.0,1,1.0,288.0,4,4,2,324,42,0,0,168,1,6,2009,9,4,2371.0,2.0,534,1975.5,-12188.0,2371.0,16.285459166151522,0.5151452709664125,3.6678343292808573
2097,228000,60,5,59.0,11228,1,1,1,3,0,1,0,21,2,2,0,5,7,5,1993,1993,1,0,12,13,2,0.0,4,3,2,5,4,2,1,50.0,3,531.0,499.0,1080.0,1,5,1,3,1080,1017,0,0.0,1.0,2,1,3,1,4,9,6,1,4,1,1993.0,1,3.0,678.0,4,4,2,196,187,0,0,0,1,12,2008,9,4,3177.0,3.0,383,1993.0,-8051.0,3177.0,28.295333095831847,0.5254720342002137,3.411115069469184
1100,141000,20,5,73.0,12493,1,1,0,3,0,4,0,13,2,2,0,2,4,5,1960,1960,1,0,13,14,2,0.0,3,3,2,4,4,2,2,419.0,3,306.0,375.0,1100.0,1,3,1,3,1100,0,0,1.0,0.0,1,0,3,1,3,6,6,1,2,1,1960.0,2,1.0,312.0,4,4,2,355,0,0,0,0,3,4,2008,9,4,2200.0,2.0,355,1960.0,-10293.0,2200.0,17.609861522452576,0.5843272232450172,2.841591291123029
1690,190550,60,5,68.0,9543,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,0,12,13,2,0.0,4,3,2,5,4,2,1,0.0,1,0.0,845.0,845.0,1,5,1,3,845,845,0,0.0,0.0,2,1,3,1,4,7,6,0,1,1,2001.0,2,2.0,517.0,4,4,2,0,103,0,0,0,1,2,2007,9,4,2535.0,2.5,103,2001.0,-7008.0,2535.0,26.563973593209685,0.7125641831709106,1.079325159802997
3238,410000,50,5,56.0,14720,1,1,0,3,0,1,0,16,2,2,0,0,8,5,1995,1996,3,0,12,13,1,579.0,4,3,2,5,4,4,3,816.0,1,0.0,1217.0,2033.0,1,5,1,3,2053,1185,0,1.0,0.0,2,1,4,1,4,9,6,1,6,1,1996.0,3,3.0,666.0,4,4,2,283,86,0,0,0,1,3,2010,9,4,5271.0,3.5,369,1995.5,-9449.0,5271.0,35.80842391304348,0.3804347826086957,2.5067934782608696
1795,131500,50,6,81.0,12150,1,0,3,3,0,4,0,18,2,2,0,0,5,5,1954,1954,1,0,8,8,1,335.0,3,3,0,4,4,2,1,0.0,1,0.0,1050.0,1050.0,1,5,0,1,1050,745,0,0.0,0.0,2,0,4,1,3,7,6,0,1,1,1954.0,1,1.0,352.0,3,4,2,0,0,0,0,0,1,11,2008,9,4,2845.0,2.0,0,1954.0,-9305.0,2845.0,23.415637860082306,0.6666666666666667,0.0
1647,153000,20,5,75.0,9532,1,1,3,3,0,4,0,13,2,2,0,2,4,6,1953,1953,1,0,12,13,2,0.0,3,3,1,4,4,2,1,595.0,3,354.0,156.0,1105.0,1,4,1,3,1647,0,0,1.0,0.0,1,0,3,1,3,6,2,1,3,1,1953.0,3,1.0,280.0,4,4,2,225,0,0,0,0,5,2,2007,9,4,2752.0,2.0,225,1953.0,-6780.0,2752.0,28.87117079311792,0.7868233319345364,2.3604699958036086
984,126000,20,5,72.0,9308,1,1,0,3,0,1,0,20,7,2,0,2,5,5,1965,1965,1,0,6,6,2,0.0,3,3,1,4,4,2,3,554.0,1,0.0,430.0,984.0,1,3,1,3,984,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,1,1965.0,1,1.0,310.0,4,4,2,0,0,0,0,0,4,7,2006,9,4,1968.0,1.0,0,1965.0,-7340.0,1968.0,21.14310270734852,0.7735281478298238,0.0
875,105000,30,6,51.0,6120,1,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,0,13,14,2,0.0,3,3,0,4,4,2,1,209.0,1,0.0,506.0,715.0,1,3,1,0,875,0,0,1.0,0.0,1,0,2,1,3,5,6,0,1,5,1931.0,1,1.0,180.0,3,4,2,48,0,0,0,0,1,11,2009,9,4,1590.0,2.0,48,1962.0,-4530.0,1590.0,25.98039215686275,0.8333333333333334,0.7843137254901961
1456,138000,160,5,24.0,2364,1,1,3,3,0,4,0,14,2,2,4,5,6,5,1978,1978,1,0,9,2,2,0.0,4,3,1,5,4,2,2,279.0,1,0.0,576.0,855.0,1,3,1,3,855,601,0,0.0,0.0,2,1,3,1,3,6,6,1,4,1,1978.0,3,2.0,440.0,4,4,2,147,0,0,0,0,1,4,2009,9,4,2311.0,2.5,147,1978.0,-53.0,2311.0,97.7580372250423,1.015228426395939,6.218274111675127
1394,165500,80,5,63.0,11950,1,1,0,3,0,0,0,8,2,2,0,7,7,5,2003,2003,1,0,12,13,2,0.0,4,3,2,5,4,2,1,0.0,1,0.0,384.0,384.0,1,5,1,3,754,640,0,0.0,0.0,2,1,3,1,4,7,6,1,4,3,2003.0,3,2.0,400.0,4,4,2,100,0,0,0,0,1,10,2007,9,4,1778.0,2.5,100,2003.0,-10172.0,1778.0,14.878661087866107,0.5271966527196653,0.8368200836820083
1196,110000,50,5,67.0,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,0,13,14,2,0.0,3,3,0,4,3,3,1,0.0,1,0.0,684.0,684.0,1,4,1,3,684,512,0,0.0,0.0,1,0,3,1,4,7,6,0,1,5,2005.0,1,2.0,528.0,4,4,2,0,46,0,0,0,5,8,2009,4,4,1880.0,1.0,46,1960.0,-10474.0,1880.0,15.217743241055528,0.5423344665695321,0.37234903674923103
1502,149000,70,5,60.0,7200,1,1,3,1,0,4,1,6,2,2,0,5,7,6,1931,2000,1,0,11,15,2,0.0,3,2,0,5,4,2,1,0.0,1,0.0,776.0,776.0,1,3,1,3,851,651,0,0.0,0.0,1,1,3,1,3,6,6,1,5,1,1931.0,2,1.0,270.0,4,4,1,0,0,112,0,0,4,2,2008,9,4,2278.0,1.5,112,1965.5,-4922.0,2278.0,31.63888888888889,0.8333333333333334,1.5555555555555556
1479,176000,60,5,78.0,12090,1,1,3,3,0,4,0,15,2,2,0,5,7,7,1981,2003,1,0,8,8,1,306.0,4,3,1,5,4,2,2,321.0,1,0.0,404.0,725.0,1,5,1,3,725,754,0,0.0,0.0,2,1,3,1,4,6,6,1,4,1,1981.0,2,2.0,484.0,4,4,2,167,72,0,0,0,1,3,2007,9,4,2204.0,2.5,239,1992.0,-9886.0,2204.0,18.22994210090984,0.6451612903225806,1.9768403639371384
666,64500,20,5,50.0,5000,1,1,3,3,0,4,0,3,2,2,0,2,3,3,1946,1950,1,0,14,15,2,0.0,2,2,1,3,3,2,2,299.0,1,0.0,367.0,666.0,1,2,0,3,666,0,0,0.0,1.0,1,0,2,1,4,4,6,0,1,6,0.0,0,0.0,0.0,1,1,0,0,52,0,0,0,4,4,2007,9,4,1332.0,1.5,52,1948.0,-3668.0,1332.0,26.640000000000004,1.0,1.04
1466,170000,50,5,60.0,10800,1,0,3,3,0,4,0,18,2,2,0,0,5,8,1936,1989,1,0,13,14,2,0.0,3,3,1,3,4,2,2,626.0,1,0.0,170.0,796.0,1,4,1,3,1096,370,0,0.0,1.0,2,0,3,1,4,7,2,1,4,1,1950.0,1,2.0,566.0,4,4,2,436,21,0,0,0,1,4,2006,9,4,2262.0,2.5,457,1962.5,-8538.0,2262.0,20.944444444444443,0.5555555555555556,4.231481481481481
1144,139950,20,5,75.0,7875,1,1,3,3,0,4,0,13,2,2,0,2,5,6,1961,1961,1,0,12,13,1,136.0,3,3,1,4,4,2,3,572.0,1,0.0,572.0,1144.0,1,4,1,3,1144,0,0,1.0,0.0,1,0,3,1,3,6,6,0,1,1,1961.0,1,2.0,456.0,4,4,2,0,0,0,0,0,3,9,2008,9,4,2288.0,2.0,0,1961.0,-5587.0,2288.0,29.053968253968254,0.9523809523809524,0.0
1036,188000,120,5,36.0,3640,1,1,0,3,0,1,0,9,2,2,3,2,8,5,1980,1980,1,0,13,14,2,0.0,4,3,1,5,4,5,3,860.0,1,0.0,176.0,1036.0,1,3,1,3,1036,0,0,1.0,0.0,1,0,1,1,4,4,6,1,4,5,1980.0,3,2.0,484.0,4,4,2,133,108,0,0,0,1,9,2006,9,4,2072.0,2.0,241,1980.0,-1568.0,2072.0,56.92307692307692,0.9890109890109889,6.620879120879121
1535,214000,20,5,70.0,10171,1,1,0,3,0,4,0,17,2,2,0,2,7,5,2004,2004,1,0,12,13,1,168.0,4,3,2,5,4,2,3,2.0,1,0.0,1515.0,1517.0,1,5,1,3,1535,0,0,0.0,0.0,2,0,3,1,4,7,6,0,1,1,2004.0,2,2.0,532.0,4,4,2,0,0,0,0,0,1,3,2010,9,4,3052.0,2.0,0,2004.0,-7119.0,3052.0,30.006882312456984,0.6882312456985548,0.0
715,68000,30,5,60.0,10914,1,0,3,3,0,4,0,13,0,2,0,2,3,3,1929,1950,3,0,13,14,2,0.0,3,2,1,4,4,3,1,0.0,1,0.0,715.0,715.0,1,2,0,2,715,0,0,0.0,0.0,1,0,2,1,3,4,6,0,1,5,1967.0,1,2.0,660.0,3,4,0,0,0,75,0,112,1,8,2006,9,4,1430.0,1.0,187,1939.5,-9484.0,1430.0,13.102437236576876,0.5497526113249038,1.7133956386292832
1383,165000,20,5,72.0,13284,1,1,3,3,0,4,0,20,4,2,0,2,5,5,1954,1954,1,0,13,9,2,0.0,3,3,2,5,4,3,1,1064.0,1,0.0,319.0,1383.0,1,3,1,3,1383,0,0,1.0,0.0,1,0,3,1,3,6,6,1,5,1,1954.0,1,1.0,354.0,4,4,2,511,116,0,0,0,5,6,2008,9,4,2766.0,2.0,627,1954.0,-10518.0,2766.0,20.82204155374887,0.5420054200542005,4.71996386630533
1824,139000,90,5,94.0,9400,1,1,3,2,0,0,0,12,2,2,2,5,6,5,1971,1971,4,0,8,15,2,0.0,3,3,1,4,4,4,1,0.0,1,0.0,912.0,912.0,1,3,1,3,912,912,0,0.0,0.0,2,2,4,2,3,8,6,0,1,6,0.0,0,0.0,0.0,1,1,2,128,0,0,0,0,1,4,2010,9,4,2736.0,3.0,128,1971.0,-6664.0,2736.0,29.106382978723406,1.0,1.3617021276595744
1097,145000,20,5,112.0,10859,1,1,3,3,0,0,0,5,2,2,0,2,5,5,1994,1995,1,0,12,13,2,0.0,3,3,2,5,4,2,1,0.0,1,0.0,1097.0,1097.0,1,5,1,3,1097,0,0,0.0,0.0,1,1,3,1,3,6,6,0,1,1,1995.0,1,2.0,672.0,4,4,2,392,64,0,0,0,1,6,2009,9,4,2194.0,1.5,456,1994.5,-8665.0,2194.0,20.204438714430424,1.0314025232526014,4.199281701814163
1612,128500,50,6,53.0,5830,1,1,3,3,0,0,0,3,1,1,0,0,5,6,1950,1997,1,0,8,8,2,0.0,3,4,1,4,4,2,3,788.0,1,0.0,200.0,988.0,1,5,1,3,1030,582,0,0.0,0.0,1,1,3,1,3,7,6,0,1,5,1950.0,1,1.0,363.0,4,4,2,0,0,0,0,0,4,3,2010,9,4,2600.0,1.5,0,1973.5,-3230.0,2600.0,44.59691252144082,0.9090909090909091,0.0
1452,158450,85,5,75.0,11235,1,1,3,3,0,4,0,20,2,2,0,6,5,5,1964,1980,1,0,6,6,1,30.0,3,3,1,5,4,4,1,785.0,1,0.0,635.0,1420.0,1,4,1,3,1452,0,0,1.0,0.0,1,0,2,1,3,6,3,1,4,5,1964.0,1,2.0,572.0,4,4,2,92,0,88,0,0,1,11,2007,9,4,2872.0,2.0,180,1972.0,-8363.0,2872.0,25.56297285269248,0.6675567423230975,1.602136181575434
816,120500,30,6,60.0,5890,1,1,3,3,0,0,0,10,2,2,0,2,6,8,1930,2007,1,0,13,14,2,0.0,4,4,0,4,4,4,2,538.0,1,0.0,278.0,816.0,1,5,1,3,816,0,0,0.0,0.0,1,0,2,1,3,5,6,0,1,5,2002.0,1,1.0,432.0,4,4,2,0,0,96,0,0,1,6,2008,9,4,1632.0,1.0,96,1968.5,-4258.0,1632.0,27.707979626485567,1.0186757215619695,1.629881154499151
1969,141000,50,6,60.0,6876,1,1,3,0,0,4,0,10,2,2,0,0,6,6,1938,1958,1,0,13,14,2,0.0,3,3,0,4,4,2,1,0.0,1,0.0,1272.0,1272.0,1,3,1,3,1272,0,697,0.0,0.0,2,0,4,1,3,9,2,1,5,5,1938.0,1,2.0,400.0,4,4,2,0,34,0,0,0,1,11,2008,0,4,2544.0,2.0,34,1948.0,-4332.0,1847.0,36.99825479930192,0.8726003490401396,0.4944735311227457
2035,222500,60,5,63.0,9505,1,1,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,0,12,13,1,180.0,4,3,2,5,4,2,1,0.0,1,0.0,884.0,884.0,1,5,1,3,884,1151,0,0.0,0.0,2,1,3,1,4,8,6,1,5,3,2001.0,3,2.0,434.0,4,4,2,144,48,0,0,0,1,5,2010,9,4,2919.0,2.5,192,2001.0,-6586.0,2919.0,30.710152551288793,0.6628090478695423,2.0199894792214623
1176,114500,50,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,0,13,14,2,0.0,3,3,2,4,4,2,1,0.0,1,0.0,816.0,816.0,1,3,1,3,816,0,360,0.0,0.0,1,0,3,1,3,6,6,1,5,5,1985.0,1,2.0,528.0,4,4,2,112,0,0,0,0,4,9,2006,9,4,1632.0,1.0,112,1942.0,-4608.0,1272.0,26.153846153846157,0.8333333333333334,1.7948717948717947
1557,234000,120,5,43.0,3196,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2003,2004,1,0,12,13,1,18.0,4,3,2,5,4,5,1,0.0,1,0.0,1374.0,1374.0,1,5,1,3,1557,0,0,0.0,0.0,2,0,2,1,4,7,6,1,4,1,2003.0,3,2.0,420.0,4,4,2,143,20,0,0,0,1,10,2006,9,4,2931.0,2.0,163,2003.5,-265.0,2931.0,91.70838548185232,1.3454317897371715,5.100125156445557
1209,159000,20,5,90.0,9900,1,1,3,3,0,0,0,13,2,2,0,2,5,5,1966,1966,3,0,6,6,2,0.0,3,3,2,5,4,2,1,1059.0,1,0.0,150.0,1209.0,1,4,1,3,1209,0,0,1.0,0.0,1,0,3,1,3,6,6,0,1,1,1966.0,2,2.0,504.0,4,4,2,0,0,120,0,0,1,4,2010,3,4,2418.0,2.0,120,1966.0,-7482.0,2418.0,24.424242424242422,0.9090909090909091,1.2121212121212122
924,80000,190,5,60.0,12180,1,1,3,3,0,4,0,7,2,2,1,0,4,4,1941,1950,1,0,8,8,2,0.0,3,2,0,5,4,2,1,348.0,1,0.0,324.0,672.0,3,2,0,0,672,252,0,1.0,0.0,1,0,2,1,2,5,6,0,1,5,1941.0,1,1.0,280.0,4,4,2,0,0,0,0,0,4,7,2010,9,4,1596.0,2.0,0,1945.5,-10584.0,1596.0,13.10344827586207,0.49261083743842365,0.0
999,178400,85,5,73.0,12122,1,1,0,3,0,0,0,13,2,2,0,6,7,9,1961,2007,1,0,5,5,3,210.0,5,3,1,4,4,4,2,867.0,1,0.0,77.0,944.0,1,4,1,3,999,0,0,1.0,0.0,1,0,3,1,5,6,6,0,1,1,1961.0,2,2.0,588.0,4,4,2,144,76,0,0,0,1,7,2008,9,4,1943.0,2.0,220,1984.0,-10179.0,1943.0,16.028708133971293,0.6022108562943409,1.8148820326678767
2454,185000,75,6,75.0,13500,1,0,3,3,0,0,0,18,2,2,0,4,7,8,1879,1987,1,0,13,14,2,0.0,3,4,2,4,4,2,1,0.0,1,0.0,819.0,819.0,1,3,1,0,1312,1142,0,0.0,0.0,2,0,3,1,3,8,6,1,5,1,1950.0,1,2.0,576.0,4,4,0,0,148,150,0,0,4,2,2007,9,4,3273.0,2.0,298,1933.0,-10227.0,3273.0,24.244444444444444,0.5555555555555556,2.2074074074074073
1200,129900,20,5,60.0,9600,1,1,3,3,0,4,0,13,2,2,0,2,5,6,1950,1950,1,0,13,14,2,0.0,3,3,1,4,4,2,1,390.0,1,0.0,810.0,1200.0,1,3,1,3,1200,0,0,0.0,0.0,1,0,3,1,3,6,6,0,1,1,1950.0,3,1.0,246.0,4,4,2,126,0,0,0,0,3,8,2009,9,4,2400.0,1.0,126,1950.0,-7200.0,2400.0,25.0,0.625,1.3125
1707,228000,20,5,81.0,16669,1,1,0,3,0,0,0,24,2,2,0,2,8,6,1981,1981,3,5,9,9,1,653.0,4,3,1,5,4,2,1,0.0,1,0.0,1686.0,1686.0,1,3,1,3,1707,0,0,0.0,0.0,2,1,2,1,3,6,6,1,4,1,1981.0,2,2.0,511.0,4,4,2,574,64,0,0,0,1,1,2006,9,4,3393.0,2.5,638,1981.0,-13276.0,3393.0,20.355150278960945,0.48593196952426665,3.8274641550182973
